編號	名稱	邮箱中描述	物品描述	禮包icon（大）	禮包icon（小）	魔力	皮膚id	水晶	能量	帮会货币	免费换装备buff	紫魂buff	經驗	聲望	競技場邀請券	好友點數	魔靈	卷軸	物品	精髓	魔灵碎片	魔灵碎片	符文	皮肤	禮包發放後有效時間	類型	广播message表id	數量(前端顯示用)
3402107	令牌×33	刮刮樂送來的禮物	挑戰競技場需要消耗令牌|可通過商店購買或時間恢復獲得	images/icon/lingpai_big.png	images/icon/lingpai_small.png	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	8553600	2	0	33
3402201	傳奇符籙碎片×1	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#1	0	0	0	0	0	0	8553600	2	0	1
3402202	傳奇符籙碎片×5	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#5	0	0	0	0	0	0	8553600	2	0	5
3402203	傳奇符籙碎片×10	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#10	0	0	0	0	0	0	8553600	2	0	10
3402204	傳奇符籙碎片×15	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#15	0	0	0	0	0	0	8553600	2	0	15
3402205	傳奇符籙碎片×20	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#20	0	0	0	0	0	0	8553600	2	0	20
3402206	傳奇符籙碎片×30	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#30	0	0	0	0	0	0	8553600	2	0	30
3402207	傳奇符籙碎片×40	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#40	0	0	0	0	0	0	8553600	2	0	40
3402208	傳奇符籙碎片×50	刮刮樂送來的禮物	蘊含神秘力量的传奇符籙碎片。|集齊100個可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#50	0	0	0	0	0	0	8553600	2	0	50
3402209	靈符碎片×3	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#3	0	0	0	0	0	0	8553600	2	0	3
3402210	靈符碎片×4	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#4	0	0	0	0	0	0	8553600	2	0	4
3402211	靈符碎片×6	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#6	0	0	0	0	0	0	8553600	2	0	6
3402212	靈符碎片×10	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#10	0	0	0	0	0	0	8553600	2	0	10
3402213	靈符碎片×15	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#15	0	0	0	0	0	0	8553600	2	0	15
3402214	靈符碎片×25	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#25	0	0	0	0	0	0	8553600	2	0	25
3402215	靈符碎片×50	刮刮樂送來的禮物	集齊50個可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#50	0	0	0	0	0	0	8553600	2	0	50
3402301	紫色魂魄×1	刮刮樂送來的禮物	可在點將台中兌換相應的武將	images/icon/gaojihp_big.png	images/icon/gaojihp_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	27000003#1	0	0	0	0	0	8553600	2	0	1
3402302	紫色魂魄×2	刮刮樂送來的禮物	可在點將台中兌換相應的武將	images/icon/gaojihp_big.png	images/icon/gaojihp_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	27000003#2	0	0	0	0	0	8553600	2	0	2
3402303	紫色魂魄×3	刮刮樂送來的禮物	可在點將台中兌換相應的武將	images/icon/gaojihp_big.png	images/icon/gaojihp_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	27000003#3	0	0	0	0	0	8553600	2	0	3
3402304	紫色魂魄×4	刮刮樂送來的禮物	可在點將台中兌換相應的武將	images/icon/gaojihp_big.png	images/icon/gaojihp_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	27000003#4	0	0	0	0	0	8553600	2	0	4
3402305	紫色魂魄×10	刮刮樂送來的禮物	可在點將台中兌換相應的武將	images/icon/gaojihp_big.png	images/icon/gaojihp_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	27000003#10	0	0	0	0	0	8553600	2	0	10
3402306	紫色魂魄×15	刮刮樂送來的禮物	可在點將台中兌換相應的武將	images/icon/gaojihp_big.png	images/icon/gaojihp_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	27000003#15	0	0	0	0	0	8553600	2	0	15
3402401	24雙倍經驗	刮刮樂送來的禮物	使用後持續時間內挑戰副本獲得經驗加倍	images/icon/exp_big.png	images/icon/exp_small.png	0	0	0	0	0	0	0	86400:10000	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
3402501	72雙倍經驗	刮刮樂送來的禮物	使用後持續時間內挑戰副本獲得經驗加倍	images/icon/gaojiexp_big.png	images/icon/gaojiexp_small.png	0	0	0	0	0	0	0	259200:10000	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
3402601	高級魂石×1	刮刮樂送來的禮物	沒有任何屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojiwuhs_big.png	images/icon/gaojiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003#1	0	0	0	0	8553600	2	0	1
3402602	高級魂石×5	刮刮樂送來的禮物	沒有任何屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojiwuhs_big.png	images/icon/gaojiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003#5	0	0	0	0	8553600	2	0	5
3402603	高級魂石×10	刮刮樂送來的禮物	沒有任何屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojiwuhs_big.png	images/icon/gaojiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003#10	0	0	0	0	8553600	2	0	10
3402604	高級魂石×20	刮刮樂送來的禮物	沒有任何屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojiwuhs_big.png	images/icon/gaojiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003#20	0	0	0	0	8553600	2	0	20
3402605	高級魂石×50	刮刮樂送來的禮物	沒有任何屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojiwuhs_big.png	images/icon/gaojiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003#50	0	0	0	0	8553600	2	0	50
3402606	高級水魂石×1	刮刮樂送來的禮物	水屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishuihs_big.png	images/icon/gaojishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003#1	0	0	0	0	8553600	2	0	1
3402607	高級水魂石×5	刮刮樂送來的禮物	水屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishuihs_big.png	images/icon/gaojishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003#5	0	0	0	0	8553600	2	0	5
3402608	高級水魂石×10	刮刮樂送來的禮物	水屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishuihs_big.png	images/icon/gaojishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003#10	0	0	0	0	8553600	2	0	10
3402609	高級水魂石×20	刮刮樂送來的禮物	水屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishuihs_big.png	images/icon/gaojishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003#20	0	0	0	0	8553600	2	0	20
3402610	高級水魂石×50	刮刮樂送來的禮物	水屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishuihs_big.png	images/icon/gaojishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003#50	0	0	0	0	8553600	2	0	50
3402611	高級火魂石×1	刮刮樂送來的禮物	火屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojihuohs_big.png	images/icon/gaojihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3003#1	0	0	0	0	8553600	2	0	1
3402612	高級火魂石×5	刮刮樂送來的禮物	火屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojihuohs_big.png	images/icon/gaojihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3003#5	0	0	0	0	8553600	2	0	5
3402613	高級火魂石×10	刮刮樂送來的禮物	火屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojihuohs_big.png	images/icon/gaojihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3003#10	0	0	0	0	8553600	2	0	10
3402614	高級火魂石×20	刮刮樂送來的禮物	火屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojihuohs_big.png	images/icon/gaojihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3003#20	0	0	0	0	8553600	2	0	20
3402615	高級火魂石×50	刮刮樂送來的禮物	火屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojihuohs_big.png	images/icon/gaojihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3003#50	0	0	0	0	8553600	2	0	50
3402616	高級风魂石×1	刮刮樂送來的禮物	風屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojifenghs_big.png	images/icon/gaojifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003#1	0	0	0	0	8553600	2	0	1
3402617	高級风魂石×5	刮刮樂送來的禮物	風屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojifenghs_big.png	images/icon/gaojifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003#5	0	0	0	0	8553600	2	0	5
3402618	高級风魂石×10	刮刮樂送來的禮物	風屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojifenghs_big.png	images/icon/gaojifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003#10	0	0	0	0	8553600	2	0	10
3402619	高級风魂石×20	刮刮樂送來的禮物	風屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojifenghs_big.png	images/icon/gaojifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003#20	0	0	0	0	8553600	2	0	20
3402620	高級风魂石×50	刮刮樂送來的禮物	風屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojifenghs_big.png	images/icon/gaojifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003#50	0	0	0	0	8553600	2	0	50
3402621	高級神魂石×1	刮刮樂送來的禮物	神屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishenhs_big.png	images/icon/gaojishenhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003#1	0	0	0	0	8553600	2	0	1
3402622	高級神魂石×5	刮刮樂送來的禮物	神屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishenhs_big.png	images/icon/gaojishenhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003#5	0	0	0	0	8553600	2	0	5
3402623	高級神魂石×10	刮刮樂送來的禮物	神屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishenhs_big.png	images/icon/gaojishenhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003#10	0	0	0	0	8553600	2	0	10
3402624	高級神魂石×20	刮刮樂送來的禮物	神屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishenhs_big.png	images/icon/gaojishenhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003#20	0	0	0	0	8553600	2	0	20
3402625	高級神魂石×50	刮刮樂送來的禮物	神屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojishenhs_big.png	images/icon/gaojishenhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003#50	0	0	0	0	8553600	2	0	50
3402626	高級魔魂石×1	刮刮樂送來的禮物	魔屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojimohs_big.png	images/icon/gaojimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003#1	0	0	0	0	8553600	2	0	1
3402627	高級魔魂石×5	刮刮樂送來的禮物	魔屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojimohs_big.png	images/icon/gaojimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003#5	0	0	0	0	8553600	2	0	5
3402628	高級魔魂石×10	刮刮樂送來的禮物	魔屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojimohs_big.png	images/icon/gaojimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003#10	0	0	0	0	8553600	2	0	10
3402629	高級魔魂石×20	刮刮樂送來的禮物	魔屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojimohs_big.png	images/icon/gaojimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003#20	0	0	0	0	8553600	2	0	20
3402630	高級魔魂石×50	刮刮樂送來的禮物	魔屬性的完美魂石，是武將覺醒的材料。	images/icon/gaojimohs_big.png	images/icon/gaojimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003#50	0	0	0	0	8553600	2	0	50
3402631	中級魂石×1	刮刮樂送來的禮物	沒有任何屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjiwuhs_big.png	images/icon/zhongjiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002#1	0	0	0	0	8553600	2	0	1
3402632	中級魂石×5	刮刮樂送來的禮物	沒有任何屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjiwuhs_big.png	images/icon/zhongjiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002#5	0	0	0	0	8553600	2	0	5
3402633	中級魂石×10	刮刮樂送來的禮物	沒有任何屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjiwuhs_big.png	images/icon/zhongjiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002#10	0	0	0	0	8553600	2	0	10
3402634	中級魂石×20	刮刮樂送來的禮物	沒有任何屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjiwuhs_big.png	images/icon/zhongjiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002#20	0	0	0	0	8553600	2	0	20
3402635	中級魂石×50	刮刮樂送來的禮物	沒有任何屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjiwuhs_big.png	images/icon/zhongjiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002#50	0	0	0	0	8553600	2	0	50
3402636	中級水魂石×5	刮刮樂送來的禮物	水屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjishuihs_big.png	images/icon/zhongjishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002#5	0	0	0	0	8553600	2	0	5
3402637	中級水魂石×10	刮刮樂送來的禮物	水屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjishuihs_big.png	images/icon/zhongjishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002#10	0	0	0	0	8553600	2	0	10
3402638	中級水魂石×20	刮刮樂送來的禮物	水屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjishuihs_big.png	images/icon/zhongjishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002#20	0	0	0	0	8553600	2	0	20
3402639	中級水魂石×50	刮刮樂送來的禮物	水屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjishuihs_big.png	images/icon/zhongjishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002#50	0	0	0	0	8553600	2	0	50
3402640	中級火魂石×5	刮刮樂送來的禮物	火屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjihuohs_big.png	images/icon/zhongjihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3002#5	0	0	0	0	8553600	2	0	5
3402641	中級火魂石×10	刮刮樂送來的禮物	火屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjihuohs_big.png	images/icon/zhongjihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3002#10	0	0	0	0	8553600	2	0	10
3402642	中級火魂石×20	刮刮樂送來的禮物	火屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjihuohs_big.png	images/icon/zhongjihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3002#20	0	0	0	0	8553600	2	0	20
3402643	中級火魂石×50	刮刮樂送來的禮物	火屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjihuohs_big.png	images/icon/zhongjihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3002#50	0	0	0	0	8553600	2	0	50
3402644	中級风魂石×5	刮刮樂送來的禮物	風屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjifenghs_big.png	images/icon/zhongjifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002#5	0	0	0	0	8553600	2	0	5
3402645	中級风魂石×10	刮刮樂送來的禮物	風屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjifenghs_big.png	images/icon/zhongjifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002#10	0	0	0	0	8553600	2	0	10
3402646	中級风魂石×20	刮刮樂送來的禮物	風屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjifenghs_big.png	images/icon/zhongjifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002#20	0	0	0	0	8553600	2	0	20
3402647	中級风魂石×50	刮刮樂送來的禮物	風屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjifenghs_big.png	images/icon/zhongjifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002#50	0	0	0	0	8553600	2	0	50
3402648	中級神魂石×5	刮刮樂送來的禮物	神屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjixianhs_big.png	images/icon/zhongjixianhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5002#5	0	0	0	0	8553600	2	0	5
3402649	中級神魂石×10	刮刮樂送來的禮物	神屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjixianhs_big.png	images/icon/zhongjixianhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5002#10	0	0	0	0	8553600	2	0	10
3402650	中級神魂石×20	刮刮樂送來的禮物	神屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjixianhs_big.png	images/icon/zhongjixianhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5002#20	0	0	0	0	8553600	2	0	20
3402651	中級神魂石×50	刮刮樂送來的禮物	神屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjixianhs_big.png	images/icon/zhongjixianhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5002#50	0	0	0	0	8553600	2	0	50
3402652	中級魔魂石×5	刮刮樂送來的禮物	魔屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjimohs_big.png	images/icon/zhongjimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002#5	0	0	0	0	8553600	2	0	5
3402653	中級魔魂石×10	刮刮樂送來的禮物	魔屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjimohs_big.png	images/icon/zhongjimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002#10	0	0	0	0	8553600	2	0	10
3402654	中級魔魂石×20	刮刮樂送來的禮物	魔屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjimohs_big.png	images/icon/zhongjimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002#20	0	0	0	0	8553600	2	0	20
3402655	中級魔魂石×50	刮刮樂送來的禮物	魔屬性的大塊魂石，是武將覺醒的材料。	images/icon/zhongjimohs_big.png	images/icon/zhongjimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002#50	0	0	0	0	8553600	2	0	50
3402701	隨機孙朗碎片×5	刮刮樂送來的禮物	可召喚出孫朗的靈符碎片。集齊40個時可隨機從水，火，風屬性中召喚一個。	images/shop/sunlang_icon2.png	images/shop/sunlang_icon1.png	0	0	0	0	0	0	0	0	0	0	0	0	90001013#5	0	0	0	1	0	0	8553600		0	5
3402702	隨機孙朗碎片×10	刮刮樂送來的禮物	可召喚出孫朗的靈符碎片。集齊40個時可隨機從水，火，風屬性中召喚一個。	images/shop/sunlang_icon2.png	images/shop/sunlang_icon1.png	0	0	0	0	0	0	0	0	0	0	0	0	90001013#10	0	0	0	1	0	0	8553600		0	10
3402703	隨機典韦碎片×5	刮刮樂送來的禮物	可召喚出典韋的靈符碎片。集齊60個時可隨機從水，火，風屬性中召喚一個。	images/shop/dianwei_icon2.png	images/shop/dianwei_icon1.png	0	0	0	0	0	0	0	0	0	0	0	0	90001013#5	0	0	0	1	0	0	8553600		0	5
3402704	隨機典韦碎片×10	刮刮樂送來的禮物	可召喚出典韋的靈符碎片。集齊60個時可隨機從水，火，風屬性中召喚一個。	images/shop/dianwei_icon2.png	images/shop/dianwei_icon1.png	0	0	0	0	0	0	0	0	0	0	0	0	90001013#10	0	0	0	1	0	0	8553600		0	10
3402705	隨機郭嘉碎片×5	刮刮樂送來的禮物	可召喚出郭嘉的靈符碎片。集齊100個時可隨機從水，火，風屬性中召喚一個。	images/shop/guojia_icon2.png	images/shop/guojia_icon1.png	0	0	0	0	0	0	0	0	0	0	0	0	90001013#5	0	0	0	1	0	0	8553600		0	5
3402706	隨機郭嘉碎片×10	刮刮樂送來的禮物	可召喚出郭嘉的靈符碎片。集齊100個時可隨機從水，火，風屬性中召喚一個。	images/shop/guojia_icon2.png	images/shop/guojia_icon1.png	0	0	0	0	0	0	0	0	0	0	0	0	90001013#10	0	0	0	1	0	0	8553600		0	10
4000001	魏延皮膚禮包-測試	系統送來的禮物	魏延皮膚禮包-測試	images/avatars/10016101.png	images/avatars/10016101.png	0	10100001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
4000002	小喬皮膚禮包-測試	系統送來的禮物	小喬皮膚禮包-測試	images/avatars/10026101.png	images/avatars/10026101.png	0	10101001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
3811001	低級水將魂×2	尋訪名將送來的禮物	水屬性的小塊將魂，是武將突破的材料。	images/icon/shuijianghun1_big.png	images/icon/shuijianghun1_big.png	0	0	0	0	0	0	0	0	0	0	0	0	0	34100001#2	0	0	0	0	0	8553600	2	0	2
